code_9d,code_6d,system,subcode,description,source_file
082-011-028,,082,011,"Tube - Hot Gas, Through Bulkhead | 082-012-053",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-011-029,,082,011,"Tube - Hot Gas, Three-way valve to Defrost | 082-012-054",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-011-030,,082,011,Tube - Pilot Solonoid To Comprossor | 082-012-055,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-011-031,,082,011,Tube - Receiver To Dehydrator | 082-012-050,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-011-032,,082,011,"Tube - Suction, Bulkhead To Accumulator | 082-012-058",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-011-033,,082,011,"Tube - Suction, Expansion Coil To Heat | 082-012-059",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-060,,082,012,Exchanger,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-011-034,,082,011,"Tube - Suction, Heat Exchanger To Bulkhead | 082-012-061",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-011-035,,082,011,Tube - Three-Way Valve To Pilot Solenoid | 082-012-062,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-011-036,,082,011,Tube - Dehydrator To Heat Exchanger,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-011-037,,082,011,Tube - Accumulator Tank Bleed | 082-012-063,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-011-038,,082,011,Tee - Tube/Hose,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-011-039,,082,011,Tube - Defrost | 082-012-064,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-011-040,,082,011,"Clamp - Tube / Hose, All | 082-012-065",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-011-041,,082,011,Tube - Dellost To Dist | 082-012-000,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-011-042,,082,011,Switch - Defrost Termination | 082-012-068,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-011-011,,002,011,Refrigeration Unit | 082-012-070,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-011-045,,082,011,Switch - Air Pressure Differential | 082-012-071,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-011-046,,082,011,Solenoid Valve - Hot Gas | 082-012-072,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-000,,082,012,Control Panel Assembly - (MRU) | 082-013-000,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-001,,082,012,Case - Control Panel | 082-013-001,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-002,,082,012,"Switch - On/Off, Mechanical Refrigeration Unit | 082-013-002",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-003,,082,012,"Switch - Defrost, Manual | 082-013-003",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-004,,082,012,Cut-Off - High Discharge | 082-013-004,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-005,,082,012,Switch - Heating & Cooling | 082-013-005,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-007,,082,012,Gauge - Nettigerant Pressure | 082-013-007,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-009,,082,012,Gauge - Head Pressure | 082-013-008,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-011,,082,012,Cutout - Low Oil Pressure | 082-013-009,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-013,,082,012,Switch - Glow Plug | 082-013-010,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-014,,082,012,Signal - Glow Plug | 082-013-011,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-016,,082,012,Cut-Out - High Engine Temperature | 082-013-012,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-017,,082,012,Resistor - High Temperature Switch | 082-013-013,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-018,,082,012,Fusible Link - Control Panel | 082-013-014,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-019,,082,012,Board - Control Panel | 082-013-015,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-020,,082,012,Diode - Control Panel | 082-013-015,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-021,,082,012,Circuit Board - Control Box | 082-013-017,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-022,,082,012,Seal - Control Case | 082-013-019,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-025,,082,012,Lens - Control Case | 082-013-020,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-026,,082,012,Socket - Wiring Harness | 082-014-000,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-027,,082,012,"Block - Wiring Harness, Control Panel | 082-014-001",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-028,,082,012,Gasket - Control Panel | 082-014-002,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-029,,082,012,Relay - Control Panel | 082-014-003,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-030,,082,012,"Breaker - Circuit, Control Panel | 082-014-004",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-031,,082,012,"Motor - Electric, Control Panel Assembly,",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
000-040-000,,000,040,Mechanical Refrigeration Unit | 082-015-000,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-032,,082,012,"Notor - Main Drive, Stand By | 082-015-001",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-033,,082,012,"IVIOLOF EVAPORATOR, FAN OF BIOWER | 000 01E 000",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-034,,082,012,"Rearing - Enu Dell, Malti DriveRearing - Evanorator, Ean Motor | 082-015-002",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-036,,082,012,Bearing - Motor Main Drive | 002-010-000,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-037,,082,012,"Brushes - Motor, Main Drive | 082-015-004",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-038,,082,012,"Housing - End Bell, Evaporator Fan Motor",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-039,,082,012,"Armature - Motor, Electric",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-040,,082,012,Starter - Motor Electric,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-041,,082,012,Bezel - Control,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-042,,082,012,Bracket - Remote Indicator Lamp,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-012-040,,002,012,Circuit Board Mounting Hardware,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-012-044,,002,012,,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-047,,082,012,"Shim - Door, Control Panel",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-049,,082,012,"Lamp - Indicator, Control Panel",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-050,,082,012,"Spring - Door, Control Panel",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-051,,082,012,"Step - Access, Control Panel",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-052,,082,012,"Striker - Door, Control Panel",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-053,,082,012,Controller - HMI (Human Machine Interface),VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-054,,082,012,Thermometer,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-055,,082,012,Control Box Assembly,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-056,,082,012,Sensor - Coolant Level,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-057,,082,012,Sensor - Discharge Air,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-058,,082,012,Microprocessor - Control Panel,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-059,,082,012,"Seal - Peripheral Connector, Reefer",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-061,,082,012,Kit - Cap & Nut USB Control Panel Reefer,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-012-001,,002,012,Facoplate Control Papel Assembly Mechanical,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-012-002,,002,012,Pofrigoration Unit,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
000-010-060,,000,010,Reingeration Onit,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
062-012-003,,062,012,"Dust Cap - Connector, Hivi (Human Machine",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-064,,082,012,"Pin - Door Hinge, Control Box, Reeter",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-065,,082,012,"Keypad - Control Panel, Reefer",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-066,,082,012,"Door - Keypad, Control Panel, Reefer",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-067,,082,012,"Window - Door, Keypad, Control Panel, Reefer",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-068,,082,012,"Harness - Keypad, Control Panel, Reefer",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-069,,082,012,"Cover - HMI (Human Machine Interface), Reefer",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-070,,082,012,"Cable - USB, Control Panel, Reefer",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-071,,082,012,Hour Meter - Reefer,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-012-072,,082,012,Ammeter - Reefer,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-000,,082,013,Three-Way Valve Assembly - Complete,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-001,,082,013,Spool Valve Assembly - Three-Way,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-002,,082,013,Lower Cap Assembly - Three-Way Valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-003,,082,013,Valve Seat Assembly - Three-Way Valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-004,,082,013,Upper Cap Assembly - Three-Way Valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-005,,082,013,Spring - Piston Three-Way Valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-006,,082,013,Piston - Three-Way Valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-007,,082,013,Lock Ring - Three-Way Valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-008,,082,013,Lock Spring - Three-Way Valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-013-000,,002,013,Scroop Three Way Value,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-013-009,,002,013,Doplocoment Kit Three Way Valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-013-010,,002,013,Replacement Kit - Thee-way valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-013-011,,002,013,Seal - Three Way Valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-013-012,,002,013,Cashel - Three Way Valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-013,,082,013,Screw - Inree-way valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-014,,082,013,"Repair Kit - Pistori Seal, Three-Way Valve",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-015,,082,013,Control Panel - Three-Way Valve Assembly,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-016,,082,013,Panel Assembly,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-017,,082,013,Panel - Case,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-018,,082,013,Panel (Face) - Front,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-019,,082,013,"Nameplate - Switch, Three-Way Valve",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-013-020,,082,013,Gasket - Front Panel,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-014-000,,082,014,"Clutch Assembly - Drive, (MRU)",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-014-001,,082,014,Overhaul Kit - Clutch,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-014-002,,082,014,Bearing - Clutch,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-014-003,,082,014,"Rotor - Clutch, Mechanical Refrigeration Unit",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-014-004,,082,014,"Rotor Assembly - Clutch, Mechanical",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-000,,082,015,Stop Start Controller,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-001,,082,015,Module - Cycle Sentry Stop/Start Controller,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
502-010-001,,502,010,Assembly Mechanical Refrigeration Unit,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-002,,082,015,Module - Starter Disconnect,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-010-000,,002,010,Accombly Mechanical Defricoration Unit,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-010-004,,002,010,"neiay - Time Delay, Stop/Start Controller",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-010-010,,082,010,oode | Assembly Mechanical Refrigeration Unit | | Gasket - Cover Thermostat Controller,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-005,,082,015,Polov - Drohoat Dun Start Shutdown | 082-019-010 | Module - Electric Thermostat,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-015-005,,002,015,Reco. Time Delay Delay Mechanical | 002-019-011 | Rolay Brohast/Dung/Start/Shutdown,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
062-015-000,,062,015,"Dase - Time Delay Relay, Mechanical | 002-019-012 | Relay - Fieneau Runs/Stan/Shutuowin",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
000-015-007,,000,015,"Reingeration Onit | 002-019-013 | Relay - Time Delay, Methosial Controller,",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-015-007,,002,015,Switch - Stop/Start | 000 010 014 | Mechanical Reingeration Unit,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-010,,082,015,"Switch - Block Temperature | 082-019-014 | Sensor Assembly - Thermostat, Mechanical",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-011,,082,015,Inermistor - Block Temperature | | Refrigeration Unit,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-013,,082,015,"Wiring Harness - Mechanical Refrigeration Unit | 082-019-015 | Module - Battery Sentry, Thermostat Controller,",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-014,,082,015,Wiring Harness - Switch (MRU) | 082-019-016 | Switch - Mechanical Defrost,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-015,,082,015,"Wiring Harness - Thermostat (MRU) | 082-019-017 | Switch - Micro, Thermostat, Mechanical",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-016,,082,015,Sheet Metal | | Refrigeration Unit,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-029,,082,015,"Tray - Power, Electric Motor | 082-019-018 | Temperature Warning Assembly - Electric",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-030,,082,015,"Tray - Power, Engine | 082-019-019 | Thermostat - Mechanical Refrigeration Unit",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-031,,082,015,Control Box Assembly | | (MRU),VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-042,,082,015,Nameplate - ThermoKing | 082-019-020 | Thermistor - Block Temperature,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-043,,082,015,"Nameplate - Caution, Auto Start, Sbii 3000 | 082-019-021 | Thermostat Assembly - Mechanical Refrigeration",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-044,,082,015,"Nameplate - Caution, Bolt Torque | | Unit",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-045,,082,015,"Nameplate - Caution, Belt Drive | 082-019-022 | Thermostat - Hub & Cam",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-047,,082,015,Nameplate - Sb-li | 082-019-023 | Relay Assembly - Cycle Sentry,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-048,,082,015,Nameplate - Di 2.2 W/White Background | 082-019-024 | Wiring Harness - Cycle Sentry (MRU),VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-049,,082,015,Nameplate - Di 2.2 W/Chrome Background | 082-019-025 | Switch - Cvcle Sentry,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-050,,082,015,"Nameplate - Caution, Cycle Sentry | 082-019-026 | Diode - Silicone",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-051,,082,015,Nameplate - Operating Instructions | 082-019-027 | Connector - Main,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-052,,082,015,Nameplate - Hand Pump | 082-019-028 | Wiring Harness - Control Main (MBU),VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-053,,082,015,Nameplate - Cold Line | 082-010-020 | Wiring Harness - Thermoquard (MRU),VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-054,,082,015,Nameplate - B 502 | 082-010-031 | Cover - Thermometer,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-055,,082,015,Holder - Card | 082-019-001 | Spring - Belay Hold-Down,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-056,,082,015,Polay Assembly - Cycle Sentry | 002-019-002 | Clin - Delay Spring,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-015-050,,002,015,Wiring Harpoon Cycle Sentry (MDLI) | 002-019-033 | Clip - Heldy SpillingRoard Complete Cycle Sentry,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-015-057,,002,015,Willing Halless - Cycle Selling (MINO) | 002-019-034 | Mounting Dista Dolov Board,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-015-059,,002,015,"Board - Complete, Cycle Sentry | 002-019-030 | Board - Sentry Cycle, Inner",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-060,,082,015,"Board - Sentry Cycle, Inner | 082-019-037 | Hold-Down - Module",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-015-061,,082,015,"Start Stop Controller Assembly | 082-019-038 | Spring - Relay, Mechanical Refrigeration Unit",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-016-000,,082,016,"Retrigeration Unit Assembly - Mechanical (MRU) | 082-019-039 | Mounting Bracket - Relay, Mechanical",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-016-001,,082,016,"Refrigeration Unit Assembly - Complete, (MRU) | | Refrigeration Unit",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-016-002,,082,016,"Starter - Hermetic Type, Compressor Motor | 082-019-040 | Housing - Thermostat, Thermoguard",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-016-003,,082,016,"Starter - Hermetic Type | 082-019-041 | Dust Cap - Electrical Connector, Reefer",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-016-004,,082,016,"Case - Mechanical Refrigeration Unit (MRU), | 082-019-042 | Lock Ring - Electrical Connector, Reefer",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-019-043,,082,019,"Rear | | Buzzer - Warning, Reefer",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-016-005,,082,016,"Latch - Access Door, Mechanical Refrigeration | 082-019-044 | Spacer - Standoff, Reefer",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-019-045,,082,019,Unit (MRU) | | Fuse - Reefer,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-016-006,,082,016,Lift Assist - Mechanical Refrigeration Unit (MRU) | 082-020-000 | Expansion Valve - Mechanical Refrigeration,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-016-007,,082,016,"Lock - Door, Mechanical Refrigeration Unit | | System",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-020-001,,082,020,(MRU) | | Expansion Valve Assembly - Mechanical,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-016-008,,082,016,"Pawl - Door Latch, Mechanical Refrigeration Unit | | Refrigeration System",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-020-002,,082,020,"(MRU) | | Element - Filter/Screen, Expansion Valve",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-018-000,,082,018,"Tank - Receiver, Mechanical Refrigeration Unit | 082-020-003 | Drain - Receiver, Expansion Valve, Mechanical",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-018-001,,082,018,Tank - Receiver Assembly | | Refrigeration System,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-018-002,,082,018,Bracket - Lower | 082-020-004 | Base - Expansion Valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-018-003,,082,018,Indicator - Liguid | 082-021-000 | Receiver Valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-018-004,,082,018,Sight Glass - Liquid Indicator | 082-021-001 | Receiver Valve Assembly,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-018-005,,082,018,"O-Bing - Liquid Indicator | 082-021-002 | Drain - Receiver Valve, Mechanical Refrigeration",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-018-006,,082,018,Ball - Liquid Indicator | | System,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-018-007,,082,018,Outlet Valve - Large | 082-021-003 | Shut-Off - Tank,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-018-008,,082,018,Stem - Service Valve | 082-022-000 | Service Valve - Mechanical Refrigeration Unit,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-018-010,,082,018,Can - Valvo | 002-022-001 | Service Valve - Discharge,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-010-010,,002,010,Cap - ValveBypass Valve - Dessiver Tapk (MDLI) | 002-022-002 | Cap Service Valve Mechanical Defrigeration,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-010-011,,002,010,Con Bunace Value | 002-022-003,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-010-012,,002,010,Cap - Dypass valve | 000 000 004 | Online Contract Contract Volvo,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-019-000,,082,019,Controller - Mermostat | 002-022-004 | Gasket Cap Carries Valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-019-001,,002,019,"Mouue - Ampliller, Electrical | 082-022-005 | Claskel - Cap, Service valve",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-019-002,,002,019,mennostat - Helay | 002-023-000 | Three Way valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-019-003,,082,019,"Dase - Thermostat Relay, Mechanical | 082-023-001 | Three-way valve Assembly",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
000-040-005,,000,040,082-023-002 | Cap Assembly - Lower,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-019-005,,082,019,BUID & CADIE | 082-023-003 | Cap - Upper,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-019-006,,082,019,Start & Stop Controller Assembly | 082-023-004 | Coll - Pilot Solenoid Valve,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-019-007,,082,019,"Module - Cycle Sentry, Thermostat Controller, | 082-023-005 | Repair Kit - Three-Way Valve, Mechanical",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-019-008,,082,019,Dial Assembly | 082-023-006 | Piston Seal Kit,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-019-009,,082,019,"Module - Disconnect, Starter | 082-023-007 | O-Hing - Check Valve, Condenser",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-023-008,,082,023,"Piston - Three-Way Valve, Mechanical",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
002-020-000,,002,020,Defrigoration System | 0,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
000-000-000,,000,000,Reingeration System | 0,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-023-009,,082,023,LOCK Ring | 0,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-023-010,,082,023,"Seat Valve Assembly - Three-Way Valve, | 0",VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-023-011,,082,023,Spool Valve Assembly | 0,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-023-012,,082,023,Lock Spring | 0,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
082-023-013,,082,023,Spring Diston Three Way Valve Mechanical | õ,VMRS_HB_COMPLETE_v20 page 9_pages_76-100.md
