code_9d,code_6d,system,subcode,description,source_file
,012-001,012,001,"Axle - Non-Driven, Rear",VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,016-005,016,005,Suspension - Rear (Non-Air),VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,012-002,012,002,"Axle - Non-Driven, Tag/Pusher",VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,016-006,016,006,Shock Absorber - Rear,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,013-000,013,000,Brakes,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,016-007,016,007,Stabilizer - Rear,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,013-001,013,001,Front Brakes & Drums,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,016-800,016,800,Air Ride Suspension,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,013-002,013,002,Rear Brakes & Drums,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,016-009,016,009,Air Leaf Suspension,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,013-003,013,003,Parking Brakes,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,016-014,016,014,Liftable Air Suspension,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,013-004,013,004,Spring Parking Brake (Separate Or,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,016-015,016,015,Cab/Sleeper Suspension,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,016-018,016,018,Slider - Air Ride Suspension,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,013-005,013,005,Pedal Assembly - Service Brake,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,016-019,016,019,Locking Device - Ride Height,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,013-006,013,006,Brake Master Cylinder,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,016-020,016,020,Strut,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,013-007,013,007,Brake Lines & Fittings - Hydraulic & Air,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,016-021,016,021,Control Arm,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,013-800,013,800,Vacuum Type Power Brakes,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,016-022,016,022,Active Suspension,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,013-009,013,009,Air Compressor,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,016-023,016,023,Independent Rear Suspension,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,013-010,013,010,Air Type Power Brakes,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,017-000,017,000,"Tires, Tubes, Liners & Valves",VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,013-011,013,011,Antilock Sensor Assembly,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,017-001,017,001,Tire - Pneumatic,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,013-012,013,012,Electric Brakes,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,017-002,017,002,Tire - Semi-Pneumatic,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,013-013,013,013,Air Disc Brakes,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,017-003,017,003,Tire - Cushion,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,013-014,013,014,Iag/Pusher Axle Brakes,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,017-004,017,004,Inner Tube - Pneumatic Tire,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,013-015,013,015,Air Brake Monitoring System,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,017-005,017,005,lire - Solid,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,017-006,017,006,Liner (Flap) - Pneumatic Tire,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,017-008,017,008,Valve Assembly,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,017-009,017,009,The Pressure Inflation and Monitoring,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,014-000,014,000,,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,017-010,017,010,Systems,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,014-001,014,001,Pumpers & Attaching Ports,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,014-002,014,002,Engine/Electric Motor Mountings,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,017-012,017,012,Balance Ring,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,014-003,014,003,Cab & Body Mountings,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,018-000,018,000,Wheels Rime Hube & Rearings,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,014-004,014,004,Battery Support,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,014-006,014,006,Fuel Tank Support,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,018-002,018,002,Drive Ayle Hubs Rearings & Seals,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,014-007,014,007,,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,018-003,018,003,Wheels,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,014-008,014,008,Attaching Devices - Hoses Lines,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,018-004,018,004,Trailer Converter Tag & Pusher Ayle,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,014-009,014,009,Sleeper Mounting,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,018-005,018,005,Bearings - General,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,014-010,014,010,Toolbox Mounting,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,018-006,018,006,Wheel End Disconnect,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,014-011,014,011,Quarter and Full Fenders,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,019-000,019,000,Automatic/Manual Chassis Lubricator,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,014-012,014,012,Jackstand Assembly,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,019-001,019,001,Reservoir & Lines,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,019-002,019,002,Grease Pump - Automatic Lubricator,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,026-002,026,002,"Reverse, Regular Countershaft Gears",VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,019-003,019,003,Controller,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,026-003,026,003,Maindrive & Main Shaft Bearings,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,019-004,019,004,Wiring - Solenoid,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,020-003,020,003,Retainer - Main Bearing,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,020-004,020,004,Maindrive Gear,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,019-007,019,007,Hose Tubing & Connectors,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,026-006,026,006,Synchronizer & Gears - Main Shaft,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,111-000,111,000,Indercarriage,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,020-007,020,007,Countershaft - High Bange,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,111-001,111,001,Track,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,026-008,026,008,Countershaft - Low Bange,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,111-002,111,002,Boller,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,026-009,026,009,Cover Assembly - Manual,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,020-000,020,000,Transmission,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,111-004,111,004,Tensioner,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,026-010,026,010,Bails Forks & Internal Shift,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,111-005,111,005,Sprocket,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,020-010,020,010,Mechanism,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,111-006,111,006,Shields and Guards - Undercarriage,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,026-011,026,011,Transmission External Control,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,111-007,111,007,Equalizer - Undercarriage,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,026-012,026,012,Transmission Assembly - Manual,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,111-008,111,008,Pivot Shaft Mechanism,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,026-013,026,013,Pump - Oil,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,111-009,111,009,Adjuster,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,026-014,026,014,Electronic Controls Transmission,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,111-010,111,010,Chain,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,112-000,112,000,Stabilization,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,026-015,026,015,Automated Transmission,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,112-001,112,001,Feet / Pads,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,026-016,026,016,Countershaft Brake,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,112-002,112,002,Hvdraulics - Stabilization,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,026-017,026,017,Range Section - Manual Transmission,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,112-003,112,003,Controls - Stabilization Unit,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-000,027,000,Transmission - Automatic,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,112-004,112,004,Supports,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-001,027,001,Case - Automatic Transmission,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,112-005,112,005,Locks,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-002,027,002,Converter,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,112-006,112,006,Outrigger Assembly,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-003,027,003,Hvdraulic Retarder Rotor,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,112-007,112,007,Slope Indicator Gauge,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-004,027,004,Direct Drive Clutch Assembly,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-005,027,005,High Range Clutch,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-006,027,006,Forward Clutch Assembly,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,021-000,021,000,"Axles - Driven, Front Steering",VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-007,027,007,Direct Clutch & Intermediate Sprag,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,021-001,021,001,Axle Assembly. Driven - Front,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-008,027,008,Intermediate Clutch & Center Support,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,021-002,021,002,"Axle Assemblies - Driven, Front",VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-009,027,009,Low Range Clutch,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-010,027,010,Reverse Clutch Assembly,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,021-800,021,800,Portal Assembly - Front Driven Axle,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-011,027,011,Splitter,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,021-009,021,009,Transaxle Assembly - Driven Front,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-012,027,012,Housing Converter (Bell Housing),VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-013,027,013,Planet Carrier &/Or Output Shaft,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,022-000,022,000,"Axles - Driven, Rear",VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,022-001,022,001,"Axle Housing, Rear",VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-014,027,014,Reaction Carrier & Low Sprag,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,022-002,022,002,Shaft - Rear Axle,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,022-003,022,003,Differential Carrier,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-015,027,015,"Carrier Assembly - Rear Or Low,",VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,022-004,022,004,Power Divider & Inter-Axle Differential,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,022-005,022,005,Axle Controls - Air Or Vacuum,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-016,027,016,First Range Assembly,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,022-006,022,006,Axle Controls - Electric Shift,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-017,027,017,Sun Gear & Shaft Assembly,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,022-007,022,007,"Axle Assembly - Driven, Rear",VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-018,027,018,Reverse Range Assembly,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,022-800,022,800,Portal Assembly - Rear Driven Axle,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-019,027,019,Main Shaft Assembly & Rear Internal,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,023-000,023,000,Clutch System,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,023-001,023,001,"Control Assembly - Mechanical, Clutch",VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-020,027,020,Bands,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,023-002,023,002,Clutch,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-021,027,021,Rear Servo Assembly,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,023-003,023,003,Clutch Output Shaft - Divorced,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-022,027,022,Low Servo Assembly,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-023,027,023,Front Servo Assembly (2nd Gear,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,023-004,023,004,Control Assembly - Electronic,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-024,027,024,Valve Body Assembly - Main Control,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,024-000,024,000,Drive Shafts,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-025,027,025,"Solenoid Assembly - Detent, Automatic",VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,024-001,024,001,Drive Shaft - Front Driving Axles,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,024-002,024,002,"Drive Shaft, Behind Main Transmission",VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-026,027,026,Modulator Assembly,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,024-003,024,003,Retarder - Drive/Propeller Shaft,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-027,027,027,Valve Body Assembly - Stator Control,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,024-004,024,004,Chain Drive,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-028,027,028,Solenoid Assembly - Variable Pitch,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,025-000,025,000,Transfer Case,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,025-001,025,001,Iranster Case Assembly,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-029,027,029,OII Pump Assembly,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,025-003,025,003,Accumulator - Iransfer Case,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-030,027,030,Rear Pump,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,025-004,025,004,Annulus - Planetary Gear Carrier,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-031,027,031,Rear Bearing Retainer Or Case,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,026-000,026,000,"Iransmission - Main, Manual",VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,026-001,026,001,Transmission Case,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-032,027,032,Parking Lock Or Brake & Actuator,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-035,027,035,Output Drive Transfer Gearing,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,034-005,034,005,Electrical Grounds,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
,027-036,027,036,Oil Pan & Screen Assembly,VMRS_HB_COMPLETE_v20 page 3_pages_26-50.md
